time	V(vgate)	V(n005)	I(D1)
6.100056076097127e-006	9.957291e-001	3.300000e+000	2.153028e-002
6.109821701097126e-006	1.010212e+000	3.300000e+000	2.936827e-002
6.119587326097126e-006	1.022370e+000	3.300000e+000	3.782445e-002
6.129352951097125e-006	1.032530e+000	3.300000e+000	4.715455e-002
6.139118576097125e-006	1.040992e+000	3.300000e+000	5.793105e-002
6.148884201097125e-006	1.048085e+000	3.300000e+000	7.048404e-002
6.158649826097124e-006	1.054175e+000	3.300000e+000	8.405972e-002
6.168415451097124e-006	1.059620e+000	3.300000e+000	9.707891e-002
6.178181076097123e-006	1.064703e+000	3.300000e+000	1.085294e-001
6.187946701097123e-006	1.069589e+000	3.300000e+000	1.185735e-001
6.197712326097123e-006	1.074346e+000	3.300000e+000	1.278674e-001
6.207477951097122e-006	1.078985e+000	3.300000e+000	1.369024e-001
6.217243576097122e-006	1.083498e+000	3.300000e+000	1.459077e-001
6.227009201097121e-006	1.087873e+000	3.300000e+000	1.549549e-001
6.236774826097121e-006	1.092099e+000	3.300000e+000	1.640435e-001
6.246540451097121e-006	1.096172e+000	3.300000e+000	1.731477e-001
6.256306076097120e-006	1.100092e+000	3.300000e+000	1.822367e-001
6.266071701097120e-006	1.103861e+000	3.300000e+000	1.912832e-001
6.285602951097119e-006	1.110965e+000	3.300000e+000	2.091654e-001
6.305134201097118e-006	1.117533e+000	3.300000e+000	2.266774e-001
6.324665451097117e-006	1.123623e+000	3.300000e+000	2.437636e-001
6.353962326097116e-006	1.131981e+000	3.300000e+000	2.685639e-001
6.373493576097115e-006	1.137107e+000	3.300000e+000	2.845605e-001
6.383259201097115e-006	1.140471e+000	3.300000e+000	2.924043e-001
6.393024826097115e-006	1.148752e+000	3.300000e+000	3.001415e-001
6.400857325046390e-006	1.163491e+000	3.300000e+000	3.062331e-001
6.409192668237304e-006	1.187120e+000	3.300000e+000	3.125287e-001
6.418958293237304e-006	1.219770e+000	3.300000e+000	3.196094e-001
6.428049041288138e-006	1.252719e+000	3.300000e+000	3.258592e-001
6.437814666288138e-006	1.289595e+000	3.300000e+000	3.321653e-001
6.447580291288137e-006	1.327107e+000	3.300000e+000	3.380585e-001
6.457345916288137e-006	1.364780e+000	3.300000e+000	3.435409e-001
6.467111541288137e-006	1.402306e+000	3.300000e+000	3.486300e-001
6.476877166288136e-006	1.439494e+000	3.300000e+000	3.533467e-001
6.486642791288136e-006	1.476223e+000	3.300000e+000	3.577139e-001
6.496408416288135e-006	1.512415e+000	3.300000e+000	3.617543e-001
6.506174041288135e-006	1.548022e+000	3.300000e+000	3.654904e-001
6.515939666288135e-006	1.583015e+000	3.300000e+000	3.689438e-001
6.525705291288134e-006	1.617378e+000	3.300000e+000	3.721350e-001
6.535470916288134e-006	1.651101e+000	3.300000e+000	3.750830e-001
6.545236541288133e-006	1.684183e+000	3.300000e+000	3.778062e-001
6.555002166288133e-006	1.716627e+000	3.300000e+000	3.803212e-001
6.564767791288133e-006	1.748437e+000	3.300000e+000	3.826438e-001
6.574533416288132e-006	1.779620e+000	3.300000e+000	3.847887e-001
6.584299041288132e-006	1.810185e+000	3.300000e+000	3.867693e-001
6.594064666288131e-006	1.840141e+000	3.300000e+000	3.885982e-001
6.603830291288131e-006	1.869498e+000	3.300000e+000	3.902870e-001
6.613595916288131e-006	1.898267e+000	3.300000e+000	3.918465e-001
6.623361541288130e-006	1.926458e+000	3.300000e+000	3.932866e-001
6.633127166288130e-006	1.954082e+000	3.300000e+000	3.946165e-001
6.642892791288129e-006	1.981149e+000	3.300000e+000	3.958446e-001
6.652658416288129e-006	2.007671e+000	3.300000e+000	3.969788e-001
6.662424041288129e-006	2.033659e+000	3.300000e+000	3.980264e-001
6.672189666288128e-006	2.059122e+000	3.300000e+000	3.989940e-001
6.681955291288128e-006	2.084072e+000	3.300000e+000	3.998878e-001
6.691720916288128e-006	2.108519e+000	3.300000e+000	4.007134e-001
6.701486541288127e-006	2.132472e+000	3.300000e+000	4.014763e-001
6.711252166288127e-006	2.155942e+000	3.300000e+000	4.021811e-001
6.721017791288126e-006	2.178939e+000	3.300000e+000	4.028324e-001
6.730783416288126e-006	2.201473e+000	3.300000e+000	4.034342e-001
6.740549041288126e-006	2.223551e+000	3.300000e+000	4.039905e-001
6.750314666288125e-006	2.245185e+000	3.300000e+000	4.045047e-001
6.760080291288125e-006	2.266383e+000	3.300000e+000	4.049801e-001
6.769845916288124e-006	2.287154e+000	3.300000e+000	4.054196e-001
6.779611541288124e-006	2.307506e+000	3.300000e+000	4.058260e-001
6.789377166288124e-006	2.327448e+000	3.300000e+000	4.062019e-001
6.799142791288123e-006	2.346989e+000	3.300000e+000	4.065495e-001
6.808908416288123e-006	2.366136e+000	3.300000e+000	4.068712e-001
6.818674041288122e-006	2.384898e+000	3.300000e+000	4.071688e-001
6.828439666288122e-006	2.403282e+000	3.300000e+000	4.074442e-001
6.838205291288122e-006	2.421296e+000	3.300000e+000	4.076992e-001
6.847970916288121e-006	2.438947e+000	3.300000e+000	4.079352e-001
6.857736541288121e-006	2.456244e+000	3.300000e+000	4.081538e-001
6.867502166288120e-006	2.473192e+000	3.300000e+000	4.083562e-001
6.877267791288120e-006	2.489799e+000	3.300000e+000	4.085437e-001
6.887033416288120e-006	2.506073e+000	3.300000e+000	4.087175e-001
6.896799041288119e-006	2.522019e+000	3.300000e+000	4.088786e-001
6.906564666288119e-006	2.537645e+000	3.300000e+000	4.090279e-001
6.916330291288118e-006	2.552956e+000	3.300000e+000	4.091663e-001
6.926095916288118e-006	2.567960e+000	3.300000e+000	4.092948e-001
6.935861541288118e-006	2.582661e+000	3.300000e+000	4.094139e-001
6.945627166288117e-006	2.597068e+000	3.300000e+000	4.095246e-001
6.955392791288117e-006	2.611185e+000	3.300000e+000	4.096273e-001
6.965158416288116e-006	2.625018e+000	3.300000e+000	4.097226e-001
6.974924041288116e-006	2.638573e+000	3.300000e+000	4.098112e-001
6.984689666288116e-006	2.651856e+000	3.300000e+000	4.098936e-001
6.994455291288115e-006	2.664871e+000	3.300000e+000	4.099701e-001
7.004220916288115e-006	2.677626e+000	3.300000e+000	4.100413e-001
7.013986541288114e-006	2.690124e+000	3.300000e+000	4.101076e-001
7.023752166288114e-006	2.702371e+000	3.300000e+000	4.101692e-001
7.033517791288114e-006	2.714372e+000	3.300000e+000	4.102267e-001
7.043283416288113e-006	2.726132e+000	3.300000e+000	4.102802e-001
7.053049041288113e-006	2.737655e+000	3.300000e+000	4.103300e-001
7.062814666288112e-006	2.748948e+000	3.300000e+000	4.103765e-001
7.072580291288112e-006	2.760013e+000	3.300000e+000	4.104199e-001
7.082345916288112e-006	2.770856e+000	3.300000e+000	4.104604e-001
7.092111541288111e-006	2.781481e+000	3.300000e+000	4.104982e-001
7.101877166288111e-006	2.791893e+000	3.300000e+000	4.105335e-001
7.121408416288110e-006	2.812093e+000	3.300000e+000	4.105975e-001
7.140939666288109e-006	2.831491e+000	3.300000e+000	4.106535e-001
7.160470916288108e-006	2.850117e+000	3.300000e+000	4.107027e-001
7.180002166288108e-006	2.868003e+000	3.300000e+000	4.107460e-001
7.199533416288107e-006	2.885177e+000	3.300000e+000	4.107842e-001
7.219064666288106e-006	2.901669e+000	3.300000e+000	4.108180e-001
7.238595916288105e-006	2.917504e+000	3.300000e+000	4.108481e-001
7.258127166288104e-006	2.932711e+000	3.300000e+000	4.108748e-001
7.277658416288104e-006	2.947313e+000	3.300000e+000	4.108987e-001
7.297189666288103e-006	2.961334e+000	3.300000e+000	4.109201e-001
7.316720916288102e-006	2.974798e+000	3.300000e+000	4.109392e-001
7.336252166288101e-006	2.987726e+000	3.300000e+000	4.109566e-001
7.355783416288100e-006	3.000141e+000	3.300000e+000	4.109722e-001
7.375314666288100e-006	3.012062e+000	3.300000e+000	4.109864e-001
7.394845916288099e-006	3.023509e+000	3.300000e+000	4.109993e-001
7.414377166288098e-006	3.034501e+000	3.300000e+000	4.110111e-001
7.443674041288097e-006	3.050176e+000	3.300000e+000	4.110269e-001
7.472970916288096e-006	3.064925e+000	3.300000e+000	4.110408e-001
7.502267791288094e-006	3.078803e+000	3.300000e+000	4.110531e-001
7.531564666288093e-006	3.091862e+000	3.300000e+000	4.110641e-001
7.560861541288092e-006	3.104150e+000	3.300000e+000	4.110740e-001
7.590158416288091e-006	3.115712e+000	3.300000e+000	4.110828e-001
7.619455291288090e-006	3.126593e+000	3.300000e+000	4.110908e-001
7.643171809145232e-006	3.134883e+000	3.300000e+000	4.110967e-001
7.666888327002373e-006	3.142819e+000	3.300000e+000	4.111022e-001
7.690604844859516e-006	3.150399e+000	3.300000e+000	4.111074e-001
7.714321362716658e-006	3.157624e+000	3.300000e+000	4.111122e-001
7.738037880573799e-006	3.164494e+000	3.300000e+000	4.111167e-001
7.761754398430942e-006	3.171009e+000	3.300000e+000	4.111208e-001
7.785470916288084e-006	3.177169e+000	3.300000e+000	4.111246e-001
7.813372702002369e-006	3.184035e+000	3.300000e+000	4.111289e-001
7.841274487716653e-006	3.190563e+000	3.300000e+000	4.111328e-001
7.869176273430938e-006	3.196753e+000	3.300000e+000	4.111365e-001
7.897078059145222e-006	3.202605e+000	3.300000e+000	4.111400e-001
7.924979844859507e-006	3.208119e+000	3.300000e+000	4.111432e-001
7.952881630573791e-006	3.213294e+000	3.300000e+000	4.111462e-001
7.980783416288076e-006	3.218132e+000	3.300000e+000	4.111489e-001
7.990549041288075e-006	3.219783e+000	3.300000e+000	4.111499e-001
7.991549041288076e-006	3.219950e+000	3.300000e+000	4.111499e-001
7.993549041288077e-006	3.220282e+000	3.300000e+000	4.111501e-001
7.995999999999998e-006	3.220687e+000	3.300000e+000	4.111504e-001
7.996999999999998e-006	3.220851e+000	3.300000e+000	4.111505e-001
7.997999999999999e-006	3.221016e+000	3.300000e+000	4.111505e-001
7.998999999999999e-006	3.221179e+000	3.300000e+000	4.111506e-001
8.000000000000000e-006	3.221342e+000	3.300000e+000	4.111507e-001
8.000014369340110e-006	3.221344e+000	3.252581e+000	4.111507e-001
8.000043108020334e-006	3.221345e+000	3.157743e+000	4.111507e-001
8.000100585380780e-006	3.221328e+000	2.968068e+000	4.111508e-001
8.000177509257571e-006	3.221257e+000	2.714219e+000	4.111508e-001
8.000256232011530e-006	3.221102e+000	2.454434e+000	4.111508e-001
8.000338549162782e-006	3.220830e+000	2.182788e+000	4.111508e-001
8.000413985452349e-006	3.220446e+000	1.933848e+000	4.111508e-001
8.000542746847255e-006	3.219471e+000	1.508935e+000	4.111508e-001
8.000742477210186e-006	3.217291e+000	8.498252e-001	4.111508e-001
8.001000000000000e-006	3.213742e+000	0.000000e+000	4.111508e-001
8.001025752278982e-006	3.213291e+000	0.000000e+000	4.111508e-001
8.001077256836945e-006	3.212373e+000	0.000000e+000	4.111508e-001
8.001180265952871e-006	3.210515e+000	0.000000e+000	4.111508e-001
8.001383911964856e-006	3.206926e+000	0.000000e+000	4.111509e-001
8.001591287375885e-006	3.203550e+000	0.000000e+000	4.111509e-001
8.001806594328829e-006	3.200472e+000	0.000000e+000	4.111509e-001
8.002014995973893e-006	3.197931e+000	0.000000e+000	4.111509e-001
8.002260964162332e-006	3.195392e+000	0.000000e+000	4.111510e-001
8.002536527592794e-006	3.192962e+000	0.000000e+000	4.111510e-001
8.002890495606147e-006	3.190235e+000	0.000000e+000	4.111510e-001
8.003338807197161e-006	3.187093e+000	0.000000e+000	4.111511e-001
8.004031499930795e-006	3.182465e+000	0.000000e+000	4.111512e-001
8.004899875705417e-006	3.176741e+000	0.000000e+000	4.111513e-001
8.006364250124709e-006	3.167106e+000	0.000000e+000	4.111515e-001
8.008050559682252e-006	3.156043e+000	0.000000e+000	4.111517e-001
8.011423178797334e-006	3.134067e+000	0.000000e+000	4.111521e-001
8.018168417027500e-006	3.090605e+000	0.000000e+000	4.111524e-001
8.027934042027499e-006	3.028640e+000	0.000000e+000	4.111514e-001
8.047465292027498e-006	2.908226e+000	0.000000e+000	4.111441e-001
8.057230917027498e-006	2.849828e+000	0.000000e+000	4.111375e-001
8.076762167027497e-006	2.736523e+000	0.000000e+000	4.111186e-001
8.096293417027496e-006	2.627720e+000	0.000000e+000	4.110923e-001
8.115824667027496e-006	2.523237e+000	0.000000e+000	4.110588e-001
8.135355917027495e-006	2.422901e+000	0.000000e+000	4.110182e-001
8.154887167027494e-006	2.326547e+000	0.000000e+000	4.109703e-001
8.174418417027493e-006	2.234018e+000	0.000000e+000	4.109148e-001
8.193949667027492e-006	2.145164e+000	0.000000e+000	4.108513e-001
8.213480917027492e-006	2.059845e+000	0.000000e+000	4.107790e-001
8.223246542027491e-006	2.018469e+000	0.000000e+000	4.107394e-001
8.233012167027491e-006	1.977928e+000	0.000000e+000	4.106972e-001
8.242777792027491e-006	1.938208e+000	0.000000e+000	4.106523e-001
8.252543417027490e-006	1.899292e+000	0.000000e+000	4.106045e-001
8.262309042027490e-006	1.861170e+000	0.000000e+000	4.105537e-001
8.272074667027489e-006	1.823826e+000	0.000000e+000	4.104996e-001
8.281840292027489e-006	1.787250e+000	0.000000e+000	4.104420e-001
8.291605917027489e-006	1.751431e+000	0.000000e+000	4.103805e-001
8.301371542027488e-006	1.716359e+000	0.000000e+000	4.103149e-001
8.311137167027488e-006	1.682024e+000	0.000000e+000	4.102447e-001
8.320902792027487e-006	1.648420e+000	0.000000e+000	4.101695e-001
8.330668417027487e-006	1.615541e+000	0.000000e+000	4.100889e-001
8.340434042027487e-006	1.583383e+000	0.000000e+000	4.100022e-001
8.350199667027486e-006	1.551944e+000	0.000000e+000	4.099089e-001
8.359965292027486e-006	1.521223e+000	0.000000e+000	4.098080e-001
8.369730917027485e-006	1.491226e+000	0.000000e+000	4.096989e-001
8.379496542027485e-006	1.461958e+000	0.000000e+000	4.095804e-001
8.389262167027485e-006	1.433430e+000	0.000000e+000	4.094514e-001
8.399027792027484e-006	1.405660e+000	0.000000e+000	4.093103e-001
8.408793417027484e-006	1.378670e+000	0.000000e+000	4.091557e-001
8.418559042027483e-006	1.352489e+000	0.000000e+000	4.089854e-001
8.428324667027483e-006	1.327160e+000	0.000000e+000	4.087971e-001
8.438090292027483e-006	1.302735e+000	0.000000e+000	4.085879e-001
8.447855917027482e-006	1.279284e+000	0.000000e+000	4.083544e-001
8.457621542027482e-006	1.256899e+000	0.000000e+000	4.080923e-001
8.467387167027481e-006	1.235702e+000	0.000000e+000	4.077964e-001
8.477152792027481e-006	1.215855e+000	0.000000e+000	4.074604e-001
8.486918417027481e-006	1.197580e+000	0.000000e+000	4.070759e-001
8.496684042027480e-006	1.181185e+000	0.000000e+000	4.066327e-001
8.506449667027480e-006	1.167109e+000	0.000000e+000	4.061171e-001
8.516215292027479e-006	1.155979e+000	0.000000e+000	4.055111e-001
8.525980917027479e-006	1.148685e+000	0.000000e+000	4.047903e-001
8.535746542027479e-006	1.145391e+000	0.000000e+000	4.039237e-001
8.545512167027478e-006	1.144487e+000	0.000000e+000	4.028809e-001
8.555277792027478e-006	1.144124e+000	0.000000e+000	4.016442e-001
8.565043417027477e-006	1.143710e+000	0.000000e+000	4.002123e-001
8.574809042027477e-006	1.143249e+000	0.000000e+000	3.985947e-001
8.584574667027477e-006	1.142742e+000	0.000000e+000	3.968038e-001
8.594340292027476e-006	1.142194e+000	0.000000e+000	3.948518e-001
8.604105917027476e-006	1.141605e+000	0.000000e+000	3.927501e-001
8.613871542027475e-006	1.140979e+000	0.000000e+000	3.905091e-001
8.633402792027475e-006	1.139621e+000	0.000000e+000	3.856459e-001
8.652934042027474e-006	1.138132e+000	0.000000e+000	3.803270e-001
8.672465292027473e-006	1.136520e+000	0.000000e+000	3.746049e-001
8.701762167027472e-006	1.133887e+000	0.000000e+000	3.653536e-001
8.731059042027471e-006	1.131003e+000	0.000000e+000	3.553861e-001
8.749195202741756e-006	1.129113e+000	0.000000e+000	3.489003e-001
8.767331363456040e-006	1.127106e+000	0.000000e+000	3.421574e-001
8.785467524170326e-006	1.124982e+000	0.000000e+000	3.351576e-001
8.803603684884610e-006	1.122741e+000	0.000000e+000	3.279008e-001
8.821739845598896e-006	1.120385e+000	0.000000e+000	3.203870e-001
8.839876006313180e-006	1.117911e+000	0.000000e+000	3.126162e-001
8.858012167027465e-006	1.115321e+000	0.000000e+000	3.045883e-001
8.887309042027464e-006	1.110748e+000	0.000000e+000	2.909005e-001
8.916605917027463e-006	1.105662e+000	0.000000e+000	2.762636e-001
8.945902792027462e-006	1.099939e+000	0.000000e+000	2.605172e-001
8.975199667027461e-006	1.093417e+000	0.000000e+000	2.434756e-001
9.004496542027459e-006	1.085886e+000	0.000000e+000	2.249403e-001
9.024027792027459e-006	1.080167e+000	0.000000e+000	2.116569e-001
9.043559042027458e-006	1.073768e+000	0.000000e+000	1.975715e-001
9.063090292027457e-006	1.066555e+000	0.000000e+000	1.826425e-001
9.082621542027456e-006	1.058352e+000	0.000000e+000	1.668431e-001
9.092387167027456e-006	1.053811e+000	0.000000e+000	1.586141e-001
9.102152792027455e-006	1.048929e+000	0.000000e+000	1.501673e-001
9.111918417027455e-006	1.043665e+000	0.000000e+000	1.415065e-001
9.121684042027455e-006	1.037964e+000	0.000000e+000	1.326379e-001
9.131449667027454e-006	1.031762e+000	0.000000e+000	1.235707e-001
9.141215292027454e-006	1.024979e+000	0.000000e+000	1.143175e-001
9.150980917027453e-006	1.017511e+000	0.000000e+000	1.048949e-001
9.160746542027453e-006	1.009222e+000	0.000000e+000	9.532475e-002
9.170512167027453e-006	9.999273e-001	0.000000e+000	8.563483e-002
9.180277792027452e-006	9.893677e-001	0.000000e+000	7.586090e-002
9.190043417027452e-006	9.771613e-001	0.000000e+000	6.604871e-002
9.199809042027452e-006	9.627107e-001	0.000000e+000	5.625729e-002
9.209574667027451e-006	9.450052e-001	0.000000e+000	4.656397e-002
9.219340292027451e-006	9.221463e-001	0.000000e+000	3.707308e-002
9.229105917027450e-006	8.900884e-001	0.000000e+000	2.793311e-002
9.238871542027450e-006	8.397288e-001	0.000000e+000	1.937427e-002
9.248637167027450e-006	7.602373e-001	0.000000e+000	1.162256e-002
9.255013376779846e-006	6.826152e-001	0.000000e+000	7.306152e-003
9.262054097618052e-006	5.711869e-001	0.000000e+000	3.603633e-003
9.269245385309544e-006	4.470344e-001	0.000000e+000	1.101438e-003
9.276559697100550e-006	3.301698e-001	0.000000e+000	-3.333682e-006
9.283604873409619e-006	2.420939e-001	0.000000e+000	1.656182e-004
9.288411864498134e-006	2.026230e-001	0.000000e+000	8.959926e-004
9.291374303292921e-006	1.910037e-001	0.000000e+000	1.589789e-003
9.295179835954882e-006	1.902015e-001	0.000000e+000	2.648808e-003
9.299003275645458e-006	2.035105e-001	0.000000e+000	3.779941e-003
9.304923313909244e-006	2.462369e-001	0.000000e+000	5.479473e-003
9.311049532162674e-006	3.088002e-001	0.000000e+000	6.910497e-003
9.319179125933011e-006	4.027980e-001	0.000000e+000	7.993132e-003
9.327315840785882e-006	4.842304e-001	0.000000e+000	7.952995e-003
9.336433265459165e-006	5.422712e-001	0.000000e+000	6.685765e-003
9.341527835181089e-006	5.518392e-001	0.000000e+000	5.482990e-003
9.344957997891890e-006	5.441923e-001	0.000000e+000	4.478157e-003
9.348082241274200e-006	5.279843e-001	0.000000e+000	3.501988e-003
9.351235845001060e-006	5.034364e-001	0.000000e+000	2.519302e-003
9.356115918346870e-006	4.536023e-001	0.000000e+000	1.103518e-003
9.361775751718346e-006	3.849222e-001	0.000000e+000	-2.334115e-004
9.369189341856841e-006	2.891908e-001	0.000000e+000	-1.333013e-003
9.376384812108905e-006	2.036687e-001	0.000000e+000	-1.612031e-003
9.382993153041214e-006	1.422470e-001	0.000000e+000	-1.153906e-003
9.388316380127575e-006	1.098416e-001	0.000000e+000	-3.547913e-004
9.391581895357098e-006	1.004350e-001	0.000000e+000	3.035712e-004
9.395290497404237e-006	1.002265e-001	0.000000e+000	1.152348e-003
9.398987920240535e-006	1.099643e-001	0.000000e+000	2.024472e-003
9.404729679682955e-006	1.403589e-001	0.000000e+000	3.307587e-003
9.410761221320959e-006	1.852303e-001	0.000000e+000	4.390612e-003
9.418744553020509e-006	2.527496e-001	0.000000e+000	5.222286e-003
9.426310826895537e-006	3.091950e-001	0.000000e+000	5.247422e-003
9.435133418756473e-006	3.529441e-001	0.000000e+000	4.414554e-003
9.440425237501484e-006	3.624815e-001	0.000000e+000	3.541376e-003
9.443901666894097e-006	3.583669e-001	0.000000e+000	2.820316e-003
9.447037992972903e-006	3.476971e-001	0.000000e+000	2.121706e-003
9.450137760486139e-006	3.311140e-001	0.000000e+000	1.431662e-003
9.455031762908716e-006	2.959566e-001	0.000000e+000	4.160810e-004
9.460617009985270e-006	2.475189e-001	0.000000e+000	-5.271532e-004
9.467979404080128e-006	1.785194e-001	0.000000e+000	-1.312727e-003
9.474705363077274e-006	1.191403e-001	0.000000e+000	-1.516157e-003
9.480584143205192e-006	7.734434e-002	0.000000e+000	-1.235403e-003
9.486329764990731e-006	4.975737e-002	0.000000e+000	-6.109464e-004
9.490412609154174e-006	3.989902e-002	0.000000e+000	-2.115257e-006
9.493939672197543e-006	3.910417e-002	0.000000e+000	6.059529e-004
9.497293834681959e-006	4.518125e-002	0.000000e+000	1.209415e-003
9.502647340022638e-006	6.527879e-002	0.000000e+000	2.136138e-003
9.508415719871429e-006	9.661086e-002	0.000000e+000	2.972151e-003
9.515948604224803e-006	1.451254e-001	0.000000e+000	3.686586e-003
9.522867700552126e-006	1.875397e-001	0.000000e+000	3.856265e-003
9.531133254418094e-006	2.254519e-001	0.000000e+000	3.445121e-003
9.537679295998858e-006	2.408148e-001	0.000000e+000	2.738809e-003
9.541752036998832e-006	2.411004e-001	0.000000e+000	2.145280e-003
9.544631507436574e-006	2.357265e-001	0.000000e+000	1.676535e-003
9.548602196827796e-006	2.221240e-001	0.000000e+000	1.017472e-003
9.552620274452253e-006	2.025015e-001	0.000000e+000	3.898884e-004
9.558726956777622e-006	1.649059e-001	0.000000e+000	-4.118375e-004
9.565105680769558e-006	1.213249e-001	0.000000e+000	-9.888575e-004
9.571100000552764e-006	8.086433e-002	0.000000e+000	-1.217046e-003
9.576558206670719e-006	4.881372e-002	0.000000e+000	-1.133124e-003
9.581543483667718e-006	2.663386e-002	0.000000e+000	-8.245733e-004
9.586190941307585e-006	1.362662e-002	0.000000e+000	-3.729237e-004
9.590136507979004e-006	9.238940e-003	0.000000e+000	1.038770e-004
9.594027926540957e-006	1.115557e-002	0.000000e+000	6.245832e-004
9.597940099559124e-006	1.920043e-002	0.000000e+000	1.154962e-003
9.603636185185911e-006	3.906710e-002	0.000000e+000	1.868677e-003
9.609434638559992e-006	6.558524e-002	0.000000e+000	2.444930e-003
9.616167752895890e-006	9.963711e-002	0.000000e+000	2.836277e-003
9.623013102862949e-006	1.310284e-001	0.000000e+000	2.874038e-003
9.630829284081014e-006	1.569231e-001	0.000000e+000	2.509844e-003
9.636689582629028e-006	1.665088e-001	0.000000e+000	2.001543e-003
9.640541880134227e-006	1.664492e-001	0.000000e+000	1.569995e-003
9.643524901333552e-006	1.623256e-001	0.000000e+000	1.203251e-003
9.647135831833412e-006	1.531737e-001	0.000000e+000	7.540212e-004
9.651461578129491e-006	1.375219e-001	0.000000e+000	2.494161e-004
9.657333775772101e-006	1.108009e-001	0.000000e+000	-3.195909e-004
9.664029311597142e-006	7.696238e-002	0.000000e+000	-7.576271e-004
9.669880378149840e-006	4.782063e-002	0.000000e+000	-9.127075e-004
9.674836208740331e-006	2.616629e-002	0.000000e+000	-8.520972e-004
9.679135429261025e-006	1.134341e-002	0.000000e+000	-6.622979e-004
9.682745218858741e-006	2.444842e-003	0.000000e+000	-4.185277e-004
9.685424333275831e-006	-1.610274e-003	0.000000e+000	-1.938124e-004
9.688154697407375e-006	-3.162982e-003	0.000000e+000	6.585944e-005
9.691738768808333e-006	-1.854357e-003	0.000000e+000	4.309792e-004
9.695286193249566e-006	2.861432e-003	0.000000e+000	8.007965e-004
9.699144966727482e-006	1.176034e-002	0.000000e+000	1.189098e-003
9.703948397181801e-006	2.692134e-002	0.000000e+000	1.616466e-003
9.709363693797651e-006	4.723863e-002	0.000000e+000	1.981331e-003
9.715636723717729e-006	7.173808e-002	0.000000e+000	2.205453e-003
9.722436282943223e-006	9.495811e-002	0.000000e+000	2.183080e-003
9.730080354907297e-006	1.132634e-001	0.000000e+000	1.872248e-003
9.735481417168551e-006	1.193486e-001	0.000000e+000	1.499720e-003
9.739133625659174e-006	1.190010e-001	0.000000e+000	1.184491e-003
9.742228576214987e-006	1.156840e-001	0.000000e+000	8.955723e-004
9.745468744978051e-006	1.094409e-001	0.000000e+000	5.921249e-004
9.750165496290434e-006	9.660544e-002	0.000000e+000	1.817364e-004
9.755804193007319e-006	7.737906e-002	0.000000e+000	-2.211011e-004
9.762895432268149e-006	5.062337e-002	0.000000e+000	-5.522115e-004
9.768706381591761e-006	2.920482e-002	0.000000e+000	-6.524469e-004
9.773271866233101e-006	1.448701e-002	0.000000e+000	-6.000109e-004
9.777130112404054e-006	4.491166e-003	0.000000e+000	-4.701896e-004
9.779913356841767e-006	-7.443833e-004	0.000000e+000	-3.298922e-004
9.783446543893091e-006	-4.688784e-003	0.000000e+000	-1.062360e-004
9.787405843579100e-006	-5.892690e-003	0.000000e+000	1.805139e-004
9.791518591293409e-006	-3.533612e-003	0.000000e+000	5.007327e-004
9.795804648603861e-006	2.559773e-003	0.000000e+000	8.353291e-004
9.800184085931568e-006	1.203491e-002	0.000000e+000	1.151265e-003
9.805016017490372e-006	2.521432e-002	0.000000e+000	1.437583e-003
9.810715094840180e-006	4.235540e-002	0.000000e+000	1.660673e-003
9.817048735073917e-006	6.060220e-002	0.000000e+000	1.739251e-003
9.824191948259946e-006	7.666079e-002	0.000000e+000	1.611628e-003
9.832077728313574e-006	8.692561e-002	0.000000e+000	1.267186e-003
9.836693340961835e-006	8.827370e-002	0.000000e+000	9.858839e-004
9.839628759419599e-006	8.642295e-002	0.000000e+000	7.811182e-004
9.843567158392169e-006	8.116365e-002	0.000000e+000	5.007119e-004
9.847586319782519e-006	7.324589e-002	0.000000e+000	2.325432e-004
9.853664231107139e-006	5.791133e-002	0.000000e+000	-1.059650e-004
9.860033248355301e-006	3.992414e-002	0.000000e+000	-3.500014e-004
9.865542270666446e-006	2.437724e-002	0.000000e+000	-4.425145e-004
9.870221366217663e-006	1.255054e-002	0.000000e+000	-4.221965e-004
9.874210161100097e-006	4.243407e-003	0.000000e+000	-3.360818e-004
9.877127323589867e-006	-2.780568e-004	0.000000e+000	-2.330310e-004
9.880822304498913e-006	-3.877329e-003	0.000000e+000	-6.316500e-005
9.884583114385617e-006	-5.266318e-003	0.000000e+000	1.385442e-004
9.888389277300869e-006	-4.230871e-003	0.000000e+000	3.618215e-004
9.892204443719832e-006	-8.499352e-004	0.000000e+000	5.911493e-004
9.896125968081365e-006	4.760094e-003	0.000000e+000	8.182306e-004
9.899938753445728e-006	1.197695e-002	0.000000e+000	1.013367e-003
9.905259725855663e-006	2.377438e-002	0.000000e+000	1.224568e-003
9.910894954710255e-006	3.677316e-002	0.000000e+000	1.351779e-003
9.917772943771366e-006	5.107998e-002	0.000000e+000	1.358161e-003
9.924939199671301e-006	6.208615e-002	0.000000e+000	1.211385e-003
9.930729825425322e-006	6.682976e-002	0.000000e+000	9.930934e-004
9.934732349350342e-006	6.731404e-002	0.000000e+000	7.993669e-004
9.937563574866272e-006	6.592719e-002	0.000000e+000	6.485386e-004
9.941609816569012e-006	6.187776e-002	0.000000e+000	4.296674e-004
9.945553581873501e-006	5.603366e-002	0.000000e+000	2.300633e-004
9.951688842309787e-006	4.435149e-002	0.000000e+000	-2.902389e-005
